,beta,alpha,d,v,s,k,range_scenario,A_v_k
2349,0.0,0.0,0.0,3,2,s49,38.240131811063925,1
2350,0.0,0.0,0.0,3,2,s50,73.99729995624352,1
2351,0.0,0.0,0.0,3,2,s51,83.27691695848836,0
2352,0.0,0.0,0.0,3,2,s52,147.93848628331364,0
2353,0.0,0.0,0.0,3,2,s53,17.967221428852348,1
2354,0.0,0.0,0.0,3,2,s54,81.79316276852708,1
2355,0.0,0.0,0.0,3,2,s55,173.64102167776068,0
2356,0.0,0.0,0.0,3,2,s56,50.35224463992542,1
2357,0.0,0.0,0.0,3,2,s57,58.590273658746696,1
2358,0.0,0.0,0.0,3,2,s58,75.40976046287693,1
2359,0.0,0.0,0.0,3,2,s59,98.58741670686786,1
2360,0.0,0.0,0.0,3,2,s60,75.70730453989387,0
2361,0.0,0.0,0.0,3,2,s61,38.60292724905257,1
2362,0.0,0.0,0.0,3,2,s62,82.95608685062827,0
2363,0.0,0.0,0.0,3,2,s63,113.35672384824252,0
2364,0.0,0.0,0.0,3,2,s64,120.40350537744888,0
2365,0.0,0.0,0.0,3,2,s65,65.08749143338946,0
2366,0.0,0.0,0.0,3,2,s66,100.01245724504312,1
2367,0.0,0.0,0.0,3,2,s67,83.07837647925626,1
2368,0.0,0.0,0.0,3,2,s68,57.55603501690442,1
2369,0.0,0.0,0.0,3,2,s69,80.76235288981832,0
2370,0.0,0.0,0.0,3,2,s70,84.38781801655027,1
2371,0.0,0.0,0.0,3,2,s71,68.12098812577979,0
2372,0.0,0.0,0.0,3,2,s72,37.88153731595782,1
2373,0.0,0.0,0.0,3,2,s73,124.96686054573811,0
2374,0.0,0.0,0.0,3,2,s74,27.422613964507008,1
2375,0.0,0.0,0.0,3,2,s75,85.98034634658833,1
2376,0.0,0.0,0.0,3,2,s76,92.22904809524272,1
2377,0.0,0.0,0.0,3,2,s77,120.52760952279588,0
2378,0.0,0.0,0.0,3,2,s78,124.96029456680034,0
2379,0.0,0.0,0.0,3,2,s79,84.94592771141694,0
2380,0.0,0.0,0.0,3,2,s80,48.92543766970978,1
2381,0.0,0.0,0.0,3,2,s81,79.99319082593337,0
2382,0.0,0.0,0.0,3,2,s82,67.01149709108981,0
2383,0.0,0.0,0.0,3,2,s83,83.81043521114375,0
2384,0.0,0.0,0.0,3,2,s84,26.06182917701629,1
2385,0.0,0.0,0.0,3,2,s85,120.61334197026318,0
2386,0.0,0.0,0.0,3,2,s86,65.58126292218016,1
2387,0.0,0.0,0.0,3,2,s87,75.29389048890776,0
2388,0.0,0.0,0.0,3,2,s88,55.77453099172287,1
2389,0.0,0.0,0.0,3,2,s89,135.52660499309465,1
2390,0.0,0.0,0.0,3,2,s90,87.07258498719352,0
2391,0.0,0.0,0.0,3,2,s91,90.60073286331286,0
2392,0.0,0.0,0.0,3,2,s92,66.85999981991601,1
2393,0.0,0.0,0.0,3,2,s93,101.3628037562382,0
2394,0.0,0.0,0.0,3,2,s94,113.67620488093256,0
2395,0.0,0.0,0.0,3,2,s95,58.62183839300084,1
2396,0.0,0.0,0.0,3,2,s96,57.366585988261086,0
2397,0.0,0.0,0.0,3,2,s97,67.82295277954395,1
2398,0.0,0.0,0.0,3,2,s98,19.142513179642343,1
2399,0.0,0.0,0.0,3,2,s99,35.15185909329024,1
2400,0.0,0.0,0.0,3,3,s0,100.815351968436,1
2401,0.0,0.0,0.0,3,3,s1,19.522792353997787,1
2402,0.0,0.0,0.0,3,3,s2,25.54272810158141,1
2403,0.0,0.0,0.0,3,3,s3,105.07224916211082,0
2404,0.0,0.0,0.0,3,3,s4,106.76534875724175,0
2405,0.0,0.0,0.0,3,3,s5,91.87103087510276,0
2406,0.0,0.0,0.0,3,3,s6,122.75754655172696,0
2407,0.0,0.0,0.0,3,3,s7,46.84742718328211,1
2408,0.0,0.0,0.0,3,3,s8,64.67327108523895,0
2409,0.0,0.0,0.0,3,3,s9,64.34521912264397,1
2410,0.0,0.0,0.0,3,3,s10,57.938747594834894,1
2411,0.0,0.0,0.0,3,3,s11,82.98714163971742,0
2412,0.0,0.0,0.0,3,3,s12,80.76748370088617,0
2413,0.0,0.0,0.0,3,3,s13,87.83326901523488,1
2414,0.0,0.0,0.0,3,3,s14,53.59273404452851,1
2415,0.0,0.0,0.0,3,3,s15,91.3454513450283,0
2416,0.0,0.0,0.0,3,3,s16,69.60525530163095,0
2417,0.0,0.0,0.0,3,3,s17,128.82475232765174,0
2418,0.0,0.0,0.0,3,3,s18,54.18480666170076,1
2419,0.0,0.0,0.0,3,3,s19,94.53262545965389,1
2420,0.0,0.0,0.0,3,3,s20,86.27261462501711,1
2421,0.0,0.0,0.0,3,3,s21,32.873130248655265,1
2422,0.0,0.0,0.0,3,3,s22,67.0547290170978,0
2423,0.0,0.0,0.0,3,3,s23,69.45109617779912,1
2424,0.0,0.0,0.0,3,3,s24,102.1119531621159,0
2425,0.0,0.0,0.0,3,3,s25,120.0762059965568,1
2426,0.0,0.0,0.0,3,3,s26,91.78498502233673,0
2427,0.0,0.0,0.0,3,3,s27,83.98633142140929,1
2428,0.0,0.0,0.0,3,3,s28,41.60188150401498,1
2429,0.0,0.0,0.0,3,3,s29,147.8001864267004,0
2430,0.0,0.0,0.0,3,3,s30,37.84936938389151,1
2431,0.0,0.0,0.0,3,3,s31,31.159759791133997,1
2432,0.0,0.0,0.0,3,3,s32,108.5528755583027,0
2433,0.0,0.0,0.0,3,3,s33,85.22993010241959,1
2434,0.0,0.0,0.0,3,3,s34,58.98833037267396,1
2435,0.0,0.0,0.0,3,3,s35,79.87295917824784,0
2436,0.0,0.0,0.0,3,3,s36,78.17731377642106,0
2437,0.0,0.0,0.0,3,3,s37,68.59568456071977,1
2438,0.0,0.0,0.0,3,3,s38,73.99370046491252,0
2439,0.0,0.0,0.0,3,3,s39,81.78580944942328,0
2440,0.0,0.0,0.0,3,3,s40,132.5170511520543,0
2441,0.0,0.0,0.0,3,3,s41,88.05172987482526,0
2442,0.0,0.0,0.0,3,3,s42,39.99853528031807,1
2443,0.0,0.0,0.0,3,3,s43,87.73494537521046,1
2444,0.0,0.0,0.0,3,3,s44,94.67046194174785,0
2445,0.0,0.0,0.0,3,3,s45,75.49915347213391,1
2446,0.0,0.0,0.0,3,3,s46,117.01647289831614,0
2447,0.0,0.0,0.0,3,3,s47,79.50484622880275,0
2448,0.0,0.0,0.0,3,3,s48,45.638020291686416,1
2449,0.0,0.0,0.0,3,3,s49,38.240131811063925,1
2450,0.0,0.0,0.0,3,3,s50,73.99729995624352,1
2451,0.0,0.0,0.0,3,3,s51,83.27691695848836,0
2452,0.0,0.0,0.0,3,3,s52,147.93848628331364,0
2453,0.0,0.0,0.0,3,3,s53,17.967221428852348,1
2454,0.0,0.0,0.0,3,3,s54,81.79316276852708,1
2455,0.0,0.0,0.0,3,3,s55,173.64102167776068,0
2456,0.0,0.0,0.0,3,3,s56,50.35224463992542,1
2457,0.0,0.0,0.0,3,3,s57,58.590273658746696,1
2458,0.0,0.0,0.0,3,3,s58,75.40976046287693,1
2459,0.0,0.0,0.0,3,3,s59,98.58741670686786,1
2460,0.0,0.0,0.0,3,3,s60,75.70730453989387,0
2461,0.0,0.0,0.0,3,3,s61,38.60292724905257,1
2462,0.0,0.0,0.0,3,3,s62,82.95608685062827,0
2463,0.0,0.0,0.0,3,3,s63,113.35672384824252,0
2464,0.0,0.0,0.0,3,3,s64,120.40350537744888,0
2465,0.0,0.0,0.0,3,3,s65,65.08749143338946,0
2466,0.0,0.0,0.0,3,3,s66,100.01245724504312,1
2467,0.0,0.0,0.0,3,3,s67,83.07837647925626,1
2468,0.0,0.0,0.0,3,3,s68,57.55603501690442,1
2469,0.0,0.0,0.0,3,3,s69,80.76235288981832,0
2470,0.0,0.0,0.0,3,3,s70,84.38781801655027,1
2471,0.0,0.0,0.0,3,3,s71,68.12098812577979,0
2472,0.0,0.0,0.0,3,3,s72,37.88153731595782,1
2473,0.0,0.0,0.0,3,3,s73,124.96686054573811,0
2474,0.0,0.0,0.0,3,3,s74,27.422613964507008,1
2475,0.0,0.0,0.0,3,3,s75,85.98034634658833,1
2476,0.0,0.0,0.0,3,3,s76,92.22904809524272,1
2477,0.0,0.0,0.0,3,3,s77,120.52760952279588,0
2478,0.0,0.0,0.0,3,3,s78,124.96029456680034,0
2479,0.0,0.0,0.0,3,3,s79,84.94592771141694,0
2480,0.0,0.0,0.0,3,3,s80,48.92543766970978,1
2481,0.0,0.0,0.0,3,3,s81,79.99319082593337,0
2482,0.0,0.0,0.0,3,3,s82,67.01149709108981,0
2483,0.0,0.0,0.0,3,3,s83,83.81043521114375,0
2484,0.0,0.0,0.0,3,3,s84,26.06182917701629,1
2485,0.0,0.0,0.0,3,3,s85,120.61334197026318,0
2486,0.0,0.0,0.0,3,3,s86,65.58126292218016,1
2487,0.0,0.0,0.0,3,3,s87,75.29389048890776,0
2488,0.0,0.0,0.0,3,3,s88,55.77453099172287,1
2489,0.0,0.0,0.0,3,3,s89,135.52660499309465,1
2490,0.0,0.0,0.0,3,3,s90,87.07258498719352,0
2491,0.0,0.0,0.0,3,3,s91,90.60073286331286,0
2492,0.0,0.0,0.0,3,3,s92,66.85999981991601,1
2493,0.0,0.0,0.0,3,3,s93,101.3628037562382,0
2494,0.0,0.0,0.0,3,3,s94,113.67620488093256,0
2495,0.0,0.0,0.0,3,3,s95,58.62183839300084,1
2496,0.0,0.0,0.0,3,3,s96,57.366585988261086,0
2497,0.0,0.0,0.0,3,3,s97,67.82295277954395,1
2498,0.0,0.0,0.0,3,3,s98,19.142513179642343,1
2499,0.0,0.0,0.0,3,3,s99,35.15185909329024,1
2500,0.0,0.0,0.0,3,4,s0,100.815351968436,1
2501,0.0,0.0,0.0,3,4,s1,19.522792353997787,1
2502,0.0,0.0,0.0,3,4,s2,25.54272810158141,1
2503,0.0,0.0,0.0,3,4,s3,105.07224916211082,0
2504,0.0,0.0,0.0,3,4,s4,106.76534875724175,0
2505,0.0,0.0,0.0,3,4,s5,91.87103087510276,0
2506,0.0,0.0,0.0,3,4,s6,122.75754655172696,0
2507,0.0,0.0,0.0,3,4,s7,46.84742718328211,1
2508,0.0,0.0,0.0,3,4,s8,64.67327108523895,0
2509,0.0,0.0,0.0,3,4,s9,64.34521912264397,1
2510,0.0,0.0,0.0,3,4,s10,57.938747594834894,1
2511,0.0,0.0,0.0,3,4,s11,82.98714163971742,0
2512,0.0,0.0,0.0,3,4,s12,80.76748370088617,0
2513,0.0,0.0,0.0,3,4,s13,87.83326901523488,1
2514,0.0,0.0,0.0,3,4,s14,53.59273404452851,1
2515,0.0,0.0,0.0,3,4,s15,91.3454513450283,0
2516,0.0,0.0,0.0,3,4,s16,69.60525530163095,0
2517,0.0,0.0,0.0,3,4,s17,128.82475232765174,0
2518,0.0,0.0,0.0,3,4,s18,54.18480666170076,1
2519,0.0,0.0,0.0,3,4,s19,94.53262545965389,1
2520,0.0,0.0,0.0,3,4,s20,86.27261462501711,1
2521,0.0,0.0,0.0,3,4,s21,32.873130248655265,1
2522,0.0,0.0,0.0,3,4,s22,67.0547290170978,0
2523,0.0,0.0,0.0,3,4,s23,69.45109617779912,1
2524,0.0,0.0,0.0,3,4,s24,102.1119531621159,0
2525,0.0,0.0,0.0,3,4,s25,120.0762059965568,1
2526,0.0,0.0,0.0,3,4,s26,91.78498502233673,0
2527,0.0,0.0,0.0,3,4,s27,83.98633142140929,1
2528,0.0,0.0,0.0,3,4,s28,41.60188150401498,1
2529,0.0,0.0,0.0,3,4,s29,147.8001864267004,0
2530,0.0,0.0,0.0,3,4,s30,37.84936938389151,1
2531,0.0,0.0,0.0,3,4,s31,31.159759791133997,1
2532,0.0,0.0,0.0,3,4,s32,108.5528755583027,0
2533,0.0,0.0,0.0,3,4,s33,85.22993010241959,1
2534,0.0,0.0,0.0,3,4,s34,58.98833037267396,1
2535,0.0,0.0,0.0,3,4,s35,79.87295917824784,0
2536,0.0,0.0,0.0,3,4,s36,78.17731377642106,0
2537,0.0,0.0,0.0,3,4,s37,68.59568456071977,1
2538,0.0,0.0,0.0,3,4,s38,73.99370046491252,0
2539,0.0,0.0,0.0,3,4,s39,81.78580944942328,0
2540,0.0,0.0,0.0,3,4,s40,132.5170511520543,0
2541,0.0,0.0,0.0,3,4,s41,88.05172987482526,0
2542,0.0,0.0,0.0,3,4,s42,39.99853528031807,1
2543,0.0,0.0,0.0,3,4,s43,87.73494537521046,1
2544,0.0,0.0,0.0,3,4,s44,94.67046194174785,0
2545,0.0,0.0,0.0,3,4,s45,75.49915347213391,1
2546,0.0,0.0,0.0,3,4,s46,117.01647289831614,0
2547,0.0,0.0,0.0,3,4,s47,79.50484622880275,0
2548,0.0,0.0,0.0,3,4,s48,45.638020291686416,1
2549,0.0,0.0,0.0,3,4,s49,38.240131811063925,1
2550,0.0,0.0,0.0,3,4,s50,73.99729995624352,1
2551,0.0,0.0,0.0,3,4,s51,83.27691695848836,0
2552,0.0,0.0,0.0,3,4,s52,147.93848628331364,0
2553,0.0,0.0,0.0,3,4,s53,17.967221428852348,1
2554,0.0,0.0,0.0,3,4,s54,81.79316276852708,1
2555,0.0,0.0,0.0,3,4,s55,173.64102167776068,0
2556,0.0,0.0,0.0,3,4,s56,50.35224463992542,1
2557,0.0,0.0,0.0,3,4,s57,58.590273658746696,1
2558,0.0,0.0,0.0,3,4,s58,75.40976046287693,1
2559,0.0,0.0,0.0,3,4,s59,98.58741670686786,1
2560,0.0,0.0,0.0,3,4,s60,75.70730453989387,0
2561,0.0,0.0,0.0,3,4,s61,38.60292724905257,1
2562,0.0,0.0,0.0,3,4,s62,82.95608685062827,0
2563,0.0,0.0,0.0,3,4,s63,113.35672384824252,0
2564,0.0,0.0,0.0,3,4,s64,120.40350537744888,0
2565,0.0,0.0,0.0,3,4,s65,65.08749143338946,0
2566,0.0,0.0,0.0,3,4,s66,100.01245724504312,1
2567,0.0,0.0,0.0,3,4,s67,83.07837647925626,1
2568,0.0,0.0,0.0,3,4,s68,57.55603501690442,1
2569,0.0,0.0,0.0,3,4,s69,80.76235288981832,0
2570,0.0,0.0,0.0,3,4,s70,84.38781801655027,1
2571,0.0,0.0,0.0,3,4,s71,68.12098812577979,0
2572,0.0,0.0,0.0,3,4,s72,37.88153731595782,1
2573,0.0,0.0,0.0,3,4,s73,124.96686054573811,0
2574,0.0,0.0,0.0,3,4,s74,27.422613964507008,1
2575,0.0,0.0,0.0,3,4,s75,85.98034634658833,1
2576,0.0,0.0,0.0,3,4,s76,92.22904809524272,1
2577,0.0,0.0,0.0,3,4,s77,120.52760952279588,0
2578,0.0,0.0,0.0,3,4,s78,124.96029456680034,0
2579,0.0,0.0,0.0,3,4,s79,84.94592771141694,0
2580,0.0,0.0,0.0,3,4,s80,48.92543766970978,1
2581,0.0,0.0,0.0,3,4,s81,79.99319082593337,0
2582,0.0,0.0,0.0,3,4,s82,67.01149709108981,0
2583,0.0,0.0,0.0,3,4,s83,83.81043521114375,0
2584,0.0,0.0,0.0,3,4,s84,26.06182917701629,1
2585,0.0,0.0,0.0,3,4,s85,120.61334197026318,0
2586,0.0,0.0,0.0,3,4,s86,65.58126292218016,1
2587,0.0,0.0,0.0,3,4,s87,75.29389048890776,0
2588,0.0,0.0,0.0,3,4,s88,55.77453099172287,1
2589,0.0,0.0,0.0,3,4,s89,135.52660499309465,1
2590,0.0,0.0,0.0,3,4,s90,87.07258498719352,0
2591,0.0,0.0,0.0,3,4,s91,90.60073286331286,0
2592,0.0,0.0,0.0,3,4,s92,66.85999981991601,1
2593,0.0,0.0,0.0,3,4,s93,101.3628037562382,0
2594,0.0,0.0,0.0,3,4,s94,113.67620488093256,0
2595,0.0,0.0,0.0,3,4,s95,58.62183839300084,1
2596,0.0,0.0,0.0,3,4,s96,57.366585988261086,0
2597,0.0,0.0,0.0,3,4,s97,67.82295277954395,1
2598,0.0,0.0,0.0,3,4,s98,19.142513179642343,1
2599,0.0,0.0,0.0,3,4,s99,35.15185909329024,1
2600,0.0,0.0,0.0,3,5,s0,100.815351968436,1
2601,0.0,0.0,0.0,3,5,s1,19.522792353997787,1
2602,0.0,0.0,0.0,3,5,s2,25.54272810158141,1
2603,0.0,0.0,0.0,3,5,s3,105.07224916211082,0
2604,0.0,0.0,0.0,3,5,s4,106.76534875724175,0
2605,0.0,0.0,0.0,3,5,s5,91.87103087510276,0
2606,0.0,0.0,0.0,3,5,s6,122.75754655172696,0
2607,0.0,0.0,0.0,3,5,s7,46.84742718328211,1
2608,0.0,0.0,0.0,3,5,s8,64.67327108523895,0
2609,0.0,0.0,0.0,3,5,s9,64.34521912264397,1
2610,0.0,0.0,0.0,3,5,s10,57.938747594834894,1
2611,0.0,0.0,0.0,3,5,s11,82.98714163971742,0
2612,0.0,0.0,0.0,3,5,s12,80.76748370088617,0
2613,0.0,0.0,0.0,3,5,s13,87.83326901523488,1
2614,0.0,0.0,0.0,3,5,s14,53.59273404452851,1
2615,0.0,0.0,0.0,3,5,s15,91.3454513450283,0
2616,0.0,0.0,0.0,3,5,s16,69.60525530163095,0
2617,0.0,0.0,0.0,3,5,s17,128.82475232765174,0
2618,0.0,0.0,0.0,3,5,s18,54.18480666170076,1
2619,0.0,0.0,0.0,3,5,s19,94.53262545965389,1
2620,0.0,0.0,0.0,3,5,s20,86.27261462501711,1
2621,0.0,0.0,0.0,3,5,s21,32.873130248655265,1
2622,0.0,0.0,0.0,3,5,s22,67.0547290170978,0
2623,0.0,0.0,0.0,3,5,s23,69.45109617779912,1
2624,0.0,0.0,0.0,3,5,s24,102.1119531621159,0
2625,0.0,0.0,0.0,3,5,s25,120.0762059965568,1
2626,0.0,0.0,0.0,3,5,s26,91.78498502233673,0
2627,0.0,0.0,0.0,3,5,s27,83.98633142140929,1
2628,0.0,0.0,0.0,3,5,s28,41.60188150401498,1
2629,0.0,0.0,0.0,3,5,s29,147.8001864267004,0
2630,0.0,0.0,0.0,3,5,s30,37.84936938389151,1
2631,0.0,0.0,0.0,3,5,s31,31.159759791133997,1
2632,0.0,0.0,0.0,3,5,s32,108.5528755583027,0
2633,0.0,0.0,0.0,3,5,s33,85.22993010241959,1
2634,0.0,0.0,0.0,3,5,s34,58.98833037267396,1
2635,0.0,0.0,0.0,3,5,s35,79.87295917824784,0
2636,0.0,0.0,0.0,3,5,s36,78.17731377642106,0
2637,0.0,0.0,0.0,3,5,s37,68.59568456071977,1
2638,0.0,0.0,0.0,3,5,s38,73.99370046491252,0
2639,0.0,0.0,0.0,3,5,s39,81.78580944942328,0
2640,0.0,0.0,0.0,3,5,s40,132.5170511520543,0
2641,0.0,0.0,0.0,3,5,s41,88.05172987482526,0
2642,0.0,0.0,0.0,3,5,s42,39.99853528031807,1
2643,0.0,0.0,0.0,3,5,s43,87.73494537521046,1
2644,0.0,0.0,0.0,3,5,s44,94.67046194174785,0
2645,0.0,0.0,0.0,3,5,s45,75.49915347213391,1
2646,0.0,0.0,0.0,3,5,s46,117.01647289831614,0
2647,0.0,0.0,0.0,3,5,s47,79.50484622880275,0
2648,0.0,0.0,0.0,3,5,s48,45.638020291686416,1
2649,0.0,0.0,0.0,3,5,s49,38.240131811063925,1
2650,0.0,0.0,0.0,3,5,s50,73.99729995624352,1
2651,0.0,0.0,0.0,3,5,s51,83.27691695848836,0
2652,0.0,0.0,0.0,3,5,s52,147.93848628331364,0
2653,0.0,0.0,0.0,3,5,s53,17.967221428852348,1
2654,0.0,0.0,0.0,3,5,s54,81.79316276852708,1
2655,0.0,0.0,0.0,3,5,s55,173.64102167776068,0
2656,0.0,0.0,0.0,3,5,s56,50.35224463992542,1
2657,0.0,0.0,0.0,3,5,s57,58.590273658746696,1
2658,0.0,0.0,0.0,3,5,s58,75.40976046287693,1
2659,0.0,0.0,0.0,3,5,s59,98.58741670686786,1
2660,0.0,0.0,0.0,3,5,s60,75.70730453989387,0
2661,0.0,0.0,0.0,3,5,s61,38.60292724905257,1
2662,0.0,0.0,0.0,3,5,s62,82.95608685062827,0
2663,0.0,0.0,0.0,3,5,s63,113.35672384824252,0
2664,0.0,0.0,0.0,3,5,s64,120.40350537744888,0
2665,0.0,0.0,0.0,3,5,s65,65.08749143338946,0
2666,0.0,0.0,0.0,3,5,s66,100.01245724504312,1
2667,0.0,0.0,0.0,3,5,s67,83.07837647925626,1
2668,0.0,0.0,0.0,3,5,s68,57.55603501690442,1
2669,0.0,0.0,0.0,3,5,s69,80.76235288981832,0
2670,0.0,0.0,0.0,3,5,s70,84.38781801655027,1
2671,0.0,0.0,0.0,3,5,s71,68.12098812577979,0
2672,0.0,0.0,0.0,3,5,s72,37.88153731595782,1
2673,0.0,0.0,0.0,3,5,s73,124.96686054573811,0
2674,0.0,0.0,0.0,3,5,s74,27.422613964507008,1
2675,0.0,0.0,0.0,3,5,s75,85.98034634658833,1
2676,0.0,0.0,0.0,3,5,s76,92.22904809524272,1
2677,0.0,0.0,0.0,3,5,s77,120.52760952279588,0
2678,0.0,0.0,0.0,3,5,s78,124.96029456680034,0
2679,0.0,0.0,0.0,3,5,s79,84.94592771141694,0
2680,0.0,0.0,0.0,3,5,s80,48.92543766970978,1
2681,0.0,0.0,0.0,3,5,s81,79.99319082593337,0
2682,0.0,0.0,0.0,3,5,s82,67.01149709108981,0
2683,0.0,0.0,0.0,3,5,s83,83.81043521114375,0
2684,0.0,0.0,0.0,3,5,s84,26.06182917701629,1
2685,0.0,0.0,0.0,3,5,s85,120.61334197026318,0
2686,0.0,0.0,0.0,3,5,s86,65.58126292218016,1
2687,0.0,0.0,0.0,3,5,s87,75.29389048890776,0
2688,0.0,0.0,0.0,3,5,s88,55.77453099172287,1
2689,0.0,0.0,0.0,3,5,s89,135.52660499309465,1
2690,0.0,0.0,0.0,3,5,s90,87.07258498719352,0
2691,0.0,0.0,0.0,3,5,s91,90.60073286331286,0
2692,0.0,0.0,0.0,3,5,s92,66.85999981991601,1
2693,0.0,0.0,0.0,3,5,s93,101.3628037562382,0
2694,0.0,0.0,0.0,3,5,s94,113.67620488093256,0
2695,0.0,0.0,0.0,3,5,s95,58.62183839300084,1
2696,0.0,0.0,0.0,3,5,s96,57.366585988261086,0
2697,0.0,0.0,0.0,3,5,s97,67.82295277954395,1
2698,0.0,0.0,0.0,3,5,s98,19.142513179642343,1
2699,0.0,0.0,0.0,3,5,s99,35.15185909329024,1
2700,1.0,0.0,17.815443106470244,3,6,s0,100.815351968436,1
2701,1.0,0.0,17.815443106470244,3,6,s1,19.522792353997787,1
2702,1.0,0.0,17.815443106470244,3,6,s2,25.54272810158141,1
2703,0.0,0.0,0.0,3,6,s3,105.07224916211082,0
2704,0.0,0.0,0.0,3,6,s4,106.76534875724175,0
2705,0.0,0.0,0.0,3,6,s5,91.87103087510276,0
2706,0.0,0.0,0.0,3,6,s6,122.75754655172696,0
2707,1.0,0.0,17.815443106470244,3,6,s7,46.84742718328211,1
2708,0.0,0.0,0.0,3,6,s8,64.67327108523895,0
2709,1.0,0.0,17.815443106470244,3,6,s9,64.34521912264397,1
2710,1.0,0.0,17.815443106470244,3,6,s10,57.938747594834894,1
2711,0.0,0.0,0.0,3,6,s11,82.98714163971742,0
2712,0.0,0.0,0.0,3,6,s12,80.76748370088617,0
2713,1.0,0.0,17.815443106470244,3,6,s13,87.83326901523488,1
2714,1.0,0.0,17.815443106470244,3,6,s14,53.59273404452851,1
2715,0.0,0.0,0.0,3,6,s15,91.3454513450283,0
2716,0.0,0.0,0.0,3,6,s16,69.60525530163095,0
2717,0.0,0.0,0.0,3,6,s17,128.82475232765174,0
2718,1.0,0.0,17.815443106470244,3,6,s18,54.18480666170076,1
2719,1.0,0.0,17.815443106470244,3,6,s19,94.53262545965389,1
2720,1.0,0.0,17.815443106470244,3,6,s20,86.27261462501711,1
2721,1.0,0.0,17.815443106470244,3,6,s21,32.873130248655265,1
2722,0.0,0.0,0.0,3,6,s22,67.0547290170978,0
2723,1.0,0.0,17.815443106470244,3,6,s23,69.45109617779912,1
2724,0.0,0.0,0.0,3,6,s24,102.1119531621159,0
2725,1.0,0.0,17.815443106470244,3,6,s25,120.0762059965568,1
2726,0.0,0.0,0.0,3,6,s26,91.78498502233673,0
2727,1.0,0.0,17.815443106470244,3,6,s27,83.98633142140929,1
2728,1.0,0.0,17.815443106470244,3,6,s28,41.60188150401498,1
2729,0.0,0.0,0.0,3,6,s29,147.8001864267004,0
2730,1.0,0.0,17.815443106470244,3,6,s30,37.84936938389151,1
2731,1.0,0.0,17.815443106470244,3,6,s31,31.159759791133997,1
2732,0.0,0.0,0.0,3,6,s32,108.5528755583027,0
2733,1.0,0.0,17.815443106470244,3,6,s33,85.22993010241959,1
2734,1.0,0.0,17.815443106470244,3,6,s34,58.98833037267396,1
2735,0.0,0.0,0.0,3,6,s35,79.87295917824784,0
2736,0.0,0.0,0.0,3,6,s36,78.17731377642106,0
2737,1.0,0.0,17.815443106470244,3,6,s37,68.59568456071977,1
2738,0.0,0.0,0.0,3,6,s38,73.99370046491252,0
2739,0.0,0.0,0.0,3,6,s39,81.78580944942328,0
2740,0.0,0.0,0.0,3,6,s40,132.5170511520543,0
2741,0.0,0.0,0.0,3,6,s41,88.05172987482526,0
2742,1.0,0.0,17.815443106470244,3,6,s42,39.99853528031807,1
2743,1.0,0.0,17.815443106470244,3,6,s43,87.73494537521046,1
2744,0.0,0.0,0.0,3,6,s44,94.67046194174785,0
2745,1.0,0.0,17.815443106470244,3,6,s45,75.49915347213391,1
2746,0.0,0.0,0.0,3,6,s46,117.01647289831614,0
2747,0.0,0.0,0.0,3,6,s47,79.50484622880275,0
2748,1.0,0.0,17.815443106470244,3,6,s48,45.638020291686416,1
2749,1.0,0.0,17.815443106470244,3,6,s49,38.240131811063925,1
2750,1.0,0.0,17.815443106470244,3,6,s50,73.99729995624352,1
2751,0.0,0.0,0.0,3,6,s51,83.27691695848836,0
2752,0.0,0.0,0.0,3,6,s52,147.93848628331364,0
2753,1.0,0.0,17.815443106470244,3,6,s53,17.967221428852348,1
2754,1.0,0.0,17.815443106470244,3,6,s54,81.79316276852708,1
2755,0.0,0.0,0.0,3,6,s55,173.64102167776068,0
2756,1.0,0.0,17.815443106470244,3,6,s56,50.35224463992542,1
2757,1.0,0.0,17.815443106470244,3,6,s57,58.590273658746696,1
2758,1.0,0.0,17.815443106470244,3,6,s58,75.40976046287693,1
2759,1.0,0.0,17.815443106470244,3,6,s59,98.58741670686786,1
2760,0.0,0.0,0.0,3,6,s60,75.70730453989387,0
2761,1.0,0.0,17.815443106470244,3,6,s61,38.60292724905257,1
2762,0.0,0.0,0.0,3,6,s62,82.95608685062827,0
2763,0.0,0.0,0.0,3,6,s63,113.35672384824252,0
2764,0.0,0.0,0.0,3,6,s64,120.40350537744888,0
2765,0.0,0.0,0.0,3,6,s65,65.08749143338946,0
2766,1.0,0.0,17.815443106470244,3,6,s66,100.01245724504312,1
2767,1.0,0.0,17.815443106470244,3,6,s67,83.07837647925626,1
2768,1.0,0.0,17.815443106470244,3,6,s68,57.55603501690442,1
2769,0.0,0.0,0.0,3,6,s69,80.76235288981832,0
2770,1.0,0.0,17.815443106470244,3,6,s70,84.38781801655027,1
2771,0.0,0.0,0.0,3,6,s71,68.12098812577979,0
2772,1.0,0.0,17.815443106470244,3,6,s72,37.88153731595782,1
2773,0.0,0.0,0.0,3,6,s73,124.96686054573811,0
2774,1.0,0.0,17.815443106470244,3,6,s74,27.422613964507008,1
2775,1.0,0.0,17.815443106470244,3,6,s75,85.98034634658833,1
2776,1.0,0.0,17.815443106470244,3,6,s76,92.22904809524272,1
2777,0.0,0.0,0.0,3,6,s77,120.52760952279588,0
2778,0.0,0.0,0.0,3,6,s78,124.96029456680034,0
2779,0.0,0.0,0.0,3,6,s79,84.94592771141694,0
