,beta,alpha,d,v,s,k,range_scenario,A_v_k
697,0.0,0.0,0.0,1,2,s97,117.16937281932498,0
698,0.0,0.0,0.0,1,2,s98,79.00855320194,1
699,0.0,0.0,0.0,1,2,s99,82.9049188383455,1
700,0.0,0.0,0.0,1,3,s0,87.24648809612748,0
701,0.0,0.0,0.0,1,3,s1,78.2620227390377,1
702,0.0,0.0,0.0,1,3,s2,58.82438821390615,0
703,0.0,0.0,0.0,1,3,s3,58.7414181850107,1
704,0.0,0.0,0.0,1,3,s4,51.52136012655755,0
705,0.0,0.0,0.0,1,3,s5,49.331962384466095,1
706,0.0,0.0,0.0,1,3,s6,13.646324639835257,1
707,0.0,0.0,0.0,1,3,s7,70.82045880067415,1
708,0.0,0.0,0.0,1,3,s8,71.19514120577276,0
709,0.0,0.0,0.0,1,3,s9,93.7457385645416,1
710,0.0,0.0,0.0,1,3,s10,148.43466588961843,0
711,0.0,0.0,0.0,1,3,s11,70.91215086747059,1
712,0.0,0.0,0.0,1,3,s12,33.24896137827551,1
713,0.0,0.0,0.0,1,3,s13,85.38444562273155,0
714,0.0,0.0,0.0,1,3,s14,95.36918704890552,0
715,0.0,0.0,0.0,1,3,s15,75.15029392499889,1
716,0.0,0.0,0.0,1,3,s16,81.73518865294531,1
717,0.0,0.0,0.0,1,3,s17,64.75709208712058,1
718,0.0,0.0,0.0,1,3,s18,101.14361231556816,0
719,0.0,0.0,0.0,1,3,s19,84.3466201483025,0
720,0.0,0.0,0.0,1,3,s20,134.20058556895634,0
721,0.0,0.0,0.0,1,3,s21,64.56612194769473,0
722,0.0,0.0,0.0,1,3,s22,64.26775067725517,0
723,0.0,0.0,0.0,1,3,s23,107.16545908777314,0
724,0.0,0.0,0.0,1,3,s24,69.27779127126058,1
725,0.0,0.0,0.0,1,3,s25,55.92563683323955,1
726,0.0,0.0,0.0,1,3,s26,104.51203405514823,1
727,0.0,0.0,0.0,1,3,s27,79.98646667806443,1
728,0.0,0.0,0.0,1,3,s28,114.06099130625348,0
729,0.0,0.0,0.0,1,3,s29,36.749334544203485,1
730,0.0,0.0,0.0,1,3,s30,24.78440120694185,1
731,0.0,0.0,0.0,1,3,s31,130.55324345099692,0
732,0.0,0.0,0.0,1,3,s32,121.56529414643624,0
733,0.0,0.0,0.0,1,3,s33,44.598370198501264,1
734,0.0,0.0,0.0,1,3,s34,74.87374561835652,0
735,0.0,0.0,0.0,1,3,s35,57.90413562773553,0
736,0.0,0.0,0.0,1,3,s36,43.43384595965777,1
737,0.0,0.0,0.0,1,3,s37,104.95401468691662,0
738,0.0,0.0,0.0,1,3,s38,77.8670797469697,0
739,0.0,0.0,0.0,1,3,s39,97.96443952949524,0
740,0.0,0.0,0.0,1,3,s40,101.2328980004464,1
741,0.0,0.0,0.0,1,3,s41,47.43674423753605,1
742,0.0,0.0,0.0,1,3,s42,12.647581181770242,1
743,0.0,0.0,0.0,1,3,s43,90.88863353595198,1
744,0.0,0.0,0.0,1,3,s44,33.83100528646747,1
745,0.0,0.0,0.0,1,3,s45,91.8818193778518,0
746,0.0,0.0,0.0,1,3,s46,92.06021260476338,1
747,0.0,0.0,0.0,1,3,s47,107.45591969753218,0
748,0.0,0.0,0.0,1,3,s48,79.19235108076109,0
749,0.0,0.0,0.0,1,3,s49,118.61135319242156,1
750,0.0,0.0,0.0,1,3,s50,71.26531272306863,0
751,0.0,0.0,0.0,1,3,s51,76.84426822584226,1
752,0.0,0.0,0.0,1,3,s52,60.44092528364659,1
753,0.0,0.0,0.0,1,3,s53,137.52410751072608,0
754,0.0,0.0,0.0,1,3,s54,104.51957655342326,1
755,0.0,0.0,0.0,1,3,s55,92.12599753756042,0
756,0.0,0.0,0.0,1,3,s56,37.2450021661674,1
757,0.0,0.0,0.0,1,3,s57,46.37507950636007,1
758,0.0,0.0,0.0,1,3,s58,90.5941826887102,1
759,0.0,0.0,0.0,1,3,s59,26.125824717230717,1
760,0.0,0.0,0.0,1,3,s60,147.35547114591407,0
761,0.0,0.0,0.0,1,3,s61,60.856759369880805,0
762,0.0,0.0,0.0,1,3,s62,30.63802131937769,1
763,0.0,0.0,0.0,1,3,s63,99.0767746280678,0
764,0.0,0.0,0.0,1,3,s64,124.58505307676634,0
765,0.0,0.0,0.0,1,3,s65,16.878673815192336,1
766,0.0,0.0,0.0,1,3,s66,101.925294343409,0
767,0.0,0.0,0.0,1,3,s67,30.33730807013182,1
768,0.0,0.0,0.0,1,3,s68,92.65693142739116,1
769,0.0,0.0,0.0,1,3,s69,46.06061447388738,0
770,0.0,0.0,0.0,1,3,s70,82.46872524006916,0
771,0.0,0.0,0.0,1,3,s71,86.01210208152308,1
772,0.0,0.0,0.0,1,3,s72,108.66690604937266,0
773,0.0,0.0,0.0,1,3,s73,95.61599311561274,0
774,0.0,0.0,0.0,1,3,s74,44.9997325426968,1
775,0.0,0.0,0.0,1,3,s75,12.080071215114693,1
776,0.0,0.0,0.0,1,3,s76,28.807434232521807,1
777,0.0,0.0,0.0,1,3,s77,33.9495532868868,1
778,0.0,0.0,0.0,1,3,s78,125.6527697752131,0
779,0.0,0.0,0.0,1,3,s79,87.71443530283874,1
780,0.0,0.0,0.0,1,3,s80,139.75039122470494,0
781,0.0,0.0,0.0,1,3,s81,63.4274877228332,1
782,0.0,0.0,0.0,1,3,s82,69.34922304641705,1
783,0.0,0.0,0.0,1,3,s83,37.77353597259822,0
784,0.0,0.0,0.0,1,3,s84,33.92949248417591,1
785,0.0,0.0,0.0,1,3,s85,110.1184409868744,0
786,0.0,0.0,0.0,1,3,s86,93.3782793962653,0
787,0.0,0.0,0.0,1,3,s87,107.89324528388374,0
788,0.0,0.0,0.0,1,3,s88,83.10627058042525,0
789,0.0,0.0,0.0,1,3,s89,118.53167889168756,0
790,0.0,0.0,0.0,1,3,s90,46.545121572877946,1
791,0.0,0.0,0.0,1,3,s91,95.15220248448732,0
792,0.0,0.0,0.0,1,3,s92,103.07334427695068,0
793,0.0,0.0,0.0,1,3,s93,110.60407016581716,0
794,0.0,0.0,0.0,1,3,s94,99.06421670060324,1
795,0.0,0.0,0.0,1,3,s95,78.63794064582231,1
796,0.0,0.0,0.0,1,3,s96,87.73641205876649,1
797,0.0,0.0,0.0,1,3,s97,117.16937281932498,0
798,0.0,0.0,0.0,1,3,s98,79.00855320194,1
799,0.0,0.0,0.0,1,3,s99,82.9049188383455,1
800,1.0,0.0,17.758474323159028,2,0,s0,64.39379904907146,1
801,1.0,0.0,17.758474323159028,2,0,s1,64.66453211875032,1
802,1.0,1.0,0.0,2,0,s2,14.213737354837887,1
803,1.0,0.0,17.758474323159028,2,0,s3,47.586174341375,1
804,1.0,0.0,17.758474323159028,2,0,s4,22.556134346261366,1
805,0.0,0.0,0.0,2,0,s5,81.7483249225916,0
806,1.0,0.0,17.758474323159028,2,0,s6,26.659696839520485,1
807,1.0,0.0,17.758474323159028,2,0,s7,22.66416667894976,1
808,0.0,0.0,0.0,2,0,s8,57.54484042116962,0
809,1.0,0.0,17.758474323159028,2,0,s9,97.07273689290068,1
810,1.0,0.0,17.758474323159028,2,0,s10,66.90223894382075,1
811,0.0,0.0,0.0,2,0,s11,82.7991107771154,0
812,1.0,0.0,17.758474323159028,2,0,s12,74.67316256984925,1
813,1.0,0.0,17.758474323159028,2,0,s13,42.158437980748616,1
814,1.0,0.0,17.758474323159028,2,0,s14,18.594684215941413,1
815,1.0,0.0,17.758474323159028,2,0,s15,26.6464210566187,1
816,1.0,0.0,17.758474323159028,2,0,s16,142.62957185018016,1
817,1.0,0.0,17.758474323159028,2,0,s17,46.32286024706619,1
818,1.0,0.0,17.758474323159028,2,0,s18,22.452830412600264,1
819,0.0,0.0,0.0,2,0,s19,102.05098000667668,0
820,1.0,0.0,17.758474323159028,2,0,s20,69.88042813901957,1
821,0.0,0.0,0.0,2,0,s21,124.2482054369612,0
822,1.0,0.0,17.758474323159028,2,0,s22,73.90757192608503,1
823,0.0,0.0,0.0,2,0,s23,102.59028671158632,0
824,1.0,0.0,17.758474323159028,2,0,s24,35.43357374471698,1
825,1.0,0.0,17.758474323159028,2,0,s25,40.90074862028372,1
826,1.0,0.0,17.758474323159028,2,0,s26,66.09734381642433,1
827,1.0,0.0,17.758474323159028,2,0,s27,68.54233672710666,1
828,1.0,0.0,17.758474323159028,2,0,s28,62.38581721654215,1
829,1.0,0.0,17.758474323159028,2,0,s29,102.61125122919458,1
830,1.0,0.0,17.758474323159028,2,0,s30,79.13068904479671,1
831,1.0,0.0,17.758474323159028,2,0,s31,75.5024356966131,1
832,1.0,0.0,17.758474323159028,2,0,s32,39.33106694143135,1
833,0.0,0.0,0.0,2,0,s33,82.92662434846116,0
834,0.0,0.0,0.0,2,0,s34,96.33985171517313,0
835,1.0,0.0,17.758474323159028,2,0,s35,38.466514189233166,1
836,0.0,0.0,0.0,2,0,s36,145.5269456793672,0
837,0.0,0.0,0.0,2,0,s37,107.92377262747232,0
838,0.0,0.0,0.0,2,0,s38,40.91299706979688,0
839,1.0,0.0,17.758474323159028,2,0,s39,58.115022682073445,1
840,1.0,0.0,17.758474323159028,2,0,s40,85.04768914390289,1
841,1.0,0.0,17.758474323159028,2,0,s41,56.61663648837481,1
842,1.0,0.0,17.758474323159028,2,0,s42,54.033519157158935,1
843,0.0,0.0,0.0,2,0,s43,74.71861678064379,0
844,1.0,0.0,17.758474323159028,2,0,s44,44.303366757979575,1
845,1.0,1.0,0.0,2,0,s45,13.1672495428857,1
846,0.0,0.0,0.0,2,0,s46,142.2650567764943,0
847,1.0,0.0,17.758474323159028,2,0,s47,64.9154205806652,1
848,0.0,0.0,0.0,2,0,s48,88.98147253166267,0
849,1.0,0.0,17.758474323159028,2,0,s49,43.35667390086736,1
850,1.0,0.0,17.758474323159028,2,0,s50,54.09601955140947,1
851,1.0,0.0,17.758474323159028,2,0,s51,97.61884795348736,1
852,0.0,0.0,0.0,2,0,s52,89.39550390848062,0
853,1.0,0.0,17.758474323159028,2,0,s53,48.36837398994541,1
854,1.0,0.0,17.758474323159028,2,0,s54,106.97926714359744,1
855,1.0,0.0,17.758474323159028,2,0,s55,88.19014343420295,1
856,1.0,0.0,17.758474323159028,2,0,s56,70.29455767913359,1
857,1.0,0.0,17.758474323159028,2,0,s57,104.71152791146989,1
858,1.0,0.0,17.758474323159028,2,0,s58,97.83023385421568,1
859,1.0,0.0,17.758474323159028,2,0,s59,80.64201839814363,1
860,0.0,0.0,0.0,2,0,s60,108.82484028134591,0
861,0.0,0.0,0.0,2,0,s61,87.8609409919214,0
862,1.0,0.0,17.758474323159028,2,0,s62,91.3310504262054,1
863,1.0,0.0,17.758474323159028,2,0,s63,50.85703023750959,1
864,0.0,0.0,0.0,2,0,s64,103.83983514619634,0
865,1.0,0.0,17.758474323159028,2,0,s65,88.88439207910757,1
866,1.0,0.0,17.758474323159028,2,0,s66,65.81534974054514,1
867,0.0,0.0,0.0,2,0,s67,53.20163243504041,0
868,0.0,0.0,0.0,2,0,s68,76.5489862523895,0
869,1.0,0.0,17.758474323159028,2,0,s69,67.78284969046196,1
870,1.0,0.0,17.758474323159028,2,0,s70,25.824409172861635,1
871,0.0,0.0,0.0,2,0,s71,122.93646337249244,0
872,1.0,0.0,17.758474323159028,2,0,s72,47.79730442425226,1
873,0.0,0.0,0.0,2,0,s73,83.60733259856525,0
874,1.0,0.0,17.758474323159028,2,0,s74,56.32212601685646,1
875,1.0,0.0,17.758474323159028,2,0,s75,49.06720975715388,1
876,0.0,0.0,0.0,2,0,s76,60.04927036205867,0
877,0.0,0.0,0.0,2,0,s77,74.38918673738395,0
878,1.0,0.0,17.758474323159028,2,0,s78,49.83139261638987,1
879,1.0,0.0,17.758474323159028,2,0,s79,67.47841623286706,1
880,1.0,0.0,17.758474323159028,2,0,s80,37.06322151860536,1
881,1.0,0.0,17.758474323159028,2,0,s81,61.9953121218114,1
882,0.0,0.0,0.0,2,0,s82,107.72320060636652,0
883,0.0,0.0,0.0,2,0,s83,89.22304293996062,0
884,1.0,0.0,17.758474323159028,2,0,s84,124.82132568665556,1
885,0.0,0.0,0.0,2,0,s85,104.83192592679583,0
886,1.0,0.0,17.758474323159028,2,0,s86,28.977395575256573,1
887,0.0,0.0,0.0,2,0,s87,102.07627254607208,0
888,1.0,0.0,17.758474323159028,2,0,s88,39.61216229482271,1
889,0.0,0.0,0.0,2,0,s89,66.42814683602143,0
890,1.0,0.0,17.758474323159028,2,0,s90,97.74263140394164,1
891,1.0,0.0,17.758474323159028,2,0,s91,34.963204364204955,1
892,1.0,0.0,17.758474323159028,2,0,s92,76.34335172715758,1
893,0.0,0.0,0.0,2,0,s93,65.43033279094607,0
894,0.0,0.0,0.0,2,0,s94,100.80070441872974,0
895,0.0,0.0,0.0,2,0,s95,113.24914606893518,0
896,1.0,0.0,17.758474323159028,2,0,s96,66.28406238894043,1
897,0.0,0.0,0.0,2,0,s97,58.6084157829263,0
898,1.0,0.0,17.758474323159028,2,0,s98,30.310834279226555,1
899,1.0,0.0,17.758474323159028,2,0,s99,109.0369473977438,1
900,0.0,0.0,0.0,2,1,s0,64.39379904907146,1
901,0.0,0.0,0.0,2,1,s1,64.66453211875032,1
902,0.0,0.0,0.0,2,1,s2,14.213737354837887,1
903,0.0,0.0,0.0,2,1,s3,47.586174341375,1
904,0.0,0.0,0.0,2,1,s4,22.556134346261366,1
905,0.0,0.0,0.0,2,1,s5,81.7483249225916,0
906,0.0,0.0,0.0,2,1,s6,26.659696839520485,1
907,0.0,0.0,0.0,2,1,s7,22.66416667894976,1
908,0.0,0.0,0.0,2,1,s8,57.54484042116962,0
909,0.0,0.0,0.0,2,1,s9,97.07273689290068,1
910,0.0,0.0,0.0,2,1,s10,66.90223894382075,1
911,0.0,0.0,0.0,2,1,s11,82.7991107771154,0
912,0.0,0.0,0.0,2,1,s12,74.67316256984925,1
913,0.0,0.0,0.0,2,1,s13,42.158437980748616,1
914,0.0,0.0,0.0,2,1,s14,18.594684215941413,1
915,0.0,0.0,0.0,2,1,s15,26.6464210566187,1
916,0.0,0.0,0.0,2,1,s16,142.62957185018016,1
917,0.0,0.0,0.0,2,1,s17,46.32286024706619,1
918,0.0,0.0,0.0,2,1,s18,22.452830412600264,1
919,0.0,0.0,0.0,2,1,s19,102.05098000667668,0
920,0.0,0.0,0.0,2,1,s20,69.88042813901957,1
921,0.0,0.0,0.0,2,1,s21,124.2482054369612,0
922,0.0,0.0,0.0,2,1,s22,73.90757192608503,1
923,0.0,0.0,0.0,2,1,s23,102.59028671158632,0
924,0.0,0.0,0.0,2,1,s24,35.43357374471698,1
925,0.0,0.0,0.0,2,1,s25,40.90074862028372,1
926,0.0,0.0,0.0,2,1,s26,66.09734381642433,1
927,0.0,0.0,0.0,2,1,s27,68.54233672710666,1
928,0.0,0.0,0.0,2,1,s28,62.38581721654215,1
929,0.0,0.0,0.0,2,1,s29,102.61125122919458,1
930,0.0,0.0,0.0,2,1,s30,79.13068904479671,1
931,0.0,0.0,0.0,2,1,s31,75.5024356966131,1
932,0.0,0.0,0.0,2,1,s32,39.33106694143135,1
933,0.0,0.0,0.0,2,1,s33,82.92662434846116,0
934,0.0,0.0,0.0,2,1,s34,96.33985171517313,0
935,0.0,0.0,0.0,2,1,s35,38.466514189233166,1
936,0.0,0.0,0.0,2,1,s36,145.5269456793672,0
937,0.0,0.0,0.0,2,1,s37,107.92377262747232,0
938,0.0,0.0,0.0,2,1,s38,40.91299706979688,0
939,0.0,0.0,0.0,2,1,s39,58.115022682073445,1
940,0.0,0.0,0.0,2,1,s40,85.04768914390289,1
941,0.0,0.0,0.0,2,1,s41,56.61663648837481,1
942,0.0,0.0,0.0,2,1,s42,54.033519157158935,1
943,0.0,0.0,0.0,2,1,s43,74.71861678064379,0
944,0.0,0.0,0.0,2,1,s44,44.303366757979575,1
945,0.0,0.0,0.0,2,1,s45,13.1672495428857,1
946,0.0,0.0,0.0,2,1,s46,142.2650567764943,0
947,0.0,0.0,0.0,2,1,s47,64.9154205806652,1
948,0.0,0.0,0.0,2,1,s48,88.98147253166267,0
949,0.0,0.0,0.0,2,1,s49,43.35667390086736,1
950,0.0,0.0,0.0,2,1,s50,54.09601955140947,1
951,0.0,0.0,0.0,2,1,s51,97.61884795348736,1
952,0.0,0.0,0.0,2,1,s52,89.39550390848062,0
953,0.0,0.0,0.0,2,1,s53,48.36837398994541,1
954,0.0,0.0,0.0,2,1,s54,106.97926714359744,1
955,0.0,0.0,0.0,2,1,s55,88.19014343420295,1
956,0.0,0.0,0.0,2,1,s56,70.29455767913359,1
957,0.0,0.0,0.0,2,1,s57,104.71152791146989,1
958,0.0,0.0,0.0,2,1,s58,97.83023385421568,1
959,0.0,0.0,0.0,2,1,s59,80.64201839814363,1
960,0.0,0.0,0.0,2,1,s60,108.82484028134591,0
961,0.0,0.0,0.0,2,1,s61,87.8609409919214,0
962,0.0,0.0,0.0,2,1,s62,91.3310504262054,1
963,0.0,0.0,0.0,2,1,s63,50.85703023750959,1
964,0.0,0.0,0.0,2,1,s64,103.83983514619634,0
965,0.0,0.0,0.0,2,1,s65,88.88439207910757,1
966,0.0,0.0,0.0,2,1,s66,65.81534974054514,1
967,0.0,0.0,0.0,2,1,s67,53.20163243504041,0
968,0.0,0.0,0.0,2,1,s68,76.5489862523895,0
969,0.0,0.0,0.0,2,1,s69,67.78284969046196,1
970,0.0,0.0,0.0,2,1,s70,25.824409172861635,1
971,0.0,0.0,0.0,2,1,s71,122.93646337249244,0
972,0.0,0.0,0.0,2,1,s72,47.79730442425226,1
973,0.0,0.0,0.0,2,1,s73,83.60733259856525,0
974,0.0,0.0,0.0,2,1,s74,56.32212601685646,1
975,0.0,0.0,0.0,2,1,s75,49.06720975715388,1
976,0.0,0.0,0.0,2,1,s76,60.04927036205867,0
977,0.0,0.0,0.0,2,1,s77,74.38918673738395,0
978,0.0,0.0,0.0,2,1,s78,49.83139261638987,1
979,0.0,0.0,0.0,2,1,s79,67.47841623286706,1
980,0.0,0.0,0.0,2,1,s80,37.06322151860536,1
981,0.0,0.0,0.0,2,1,s81,61.9953121218114,1
982,0.0,0.0,0.0,2,1,s82,107.72320060636652,0
983,0.0,0.0,0.0,2,1,s83,89.22304293996062,0
984,0.0,0.0,0.0,2,1,s84,124.82132568665556,1
985,0.0,0.0,0.0,2,1,s85,104.83192592679583,0
986,0.0,0.0,0.0,2,1,s86,28.977395575256573,1
987,0.0,0.0,0.0,2,1,s87,102.07627254607208,0
988,0.0,0.0,0.0,2,1,s88,39.61216229482271,1
989,0.0,0.0,0.0,2,1,s89,66.42814683602143,0
990,0.0,0.0,0.0,2,1,s90,97.74263140394164,1
991,0.0,0.0,0.0,2,1,s91,34.963204364204955,1
992,0.0,0.0,0.0,2,1,s92,76.34335172715758,1
993,0.0,0.0,0.0,2,1,s93,65.43033279094607,0
994,0.0,0.0,0.0,2,1,s94,100.80070441872974,0
995,0.0,0.0,0.0,2,1,s95,113.24914606893518,0
996,0.0,0.0,0.0,2,1,s96,66.28406238894043,1
997,0.0,0.0,0.0,2,1,s97,58.6084157829263,0
998,0.0,0.0,0.0,2,1,s98,30.310834279226555,1
999,0.0,0.0,0.0,2,1,s99,109.0369473977438,1
1000,0.0,0.0,0.0,2,2,s0,64.39379904907146,1
1001,0.0,0.0,0.0,2,2,s1,64.66453211875032,1
1002,0.0,0.0,0.0,2,2,s2,14.213737354837887,1
1003,0.0,0.0,0.0,2,2,s3,47.586174341375,1
1004,0.0,0.0,0.0,2,2,s4,22.556134346261366,1
1005,0.0,0.0,0.0,2,2,s5,81.7483249225916,0
1006,0.0,0.0,0.0,2,2,s6,26.659696839520485,1
1007,0.0,0.0,0.0,2,2,s7,22.66416667894976,1
1008,0.0,0.0,0.0,2,2,s8,57.54484042116962,0
1009,0.0,0.0,0.0,2,2,s9,97.07273689290068,1
1010,0.0,0.0,0.0,2,2,s10,66.90223894382075,1
1011,0.0,0.0,0.0,2,2,s11,82.7991107771154,0
1012,0.0,0.0,0.0,2,2,s12,74.67316256984925,1
1013,0.0,0.0,0.0,2,2,s13,42.158437980748616,1
1014,0.0,0.0,0.0,2,2,s14,18.594684215941413,1
1015,0.0,0.0,0.0,2,2,s15,26.6464210566187,1
1016,0.0,0.0,0.0,2,2,s16,142.62957185018016,1
1017,0.0,0.0,0.0,2,2,s17,46.32286024706619,1
1018,0.0,0.0,0.0,2,2,s18,22.452830412600264,1
1019,0.0,0.0,0.0,2,2,s19,102.05098000667668,0
1020,0.0,0.0,0.0,2,2,s20,69.88042813901957,1
1021,0.0,0.0,0.0,2,2,s21,124.2482054369612,0
1022,0.0,0.0,0.0,2,2,s22,73.90757192608503,1
1023,0.0,0.0,0.0,2,2,s23,102.59028671158632,0
1024,0.0,0.0,0.0,2,2,s24,35.43357374471698,1
1025,0.0,0.0,0.0,2,2,s25,40.90074862028372,1
1026,0.0,0.0,0.0,2,2,s26,66.09734381642433,1
1027,0.0,0.0,0.0,2,2,s27,68.54233672710666,1
1028,0.0,0.0,0.0,2,2,s28,62.38581721654215,1
1029,0.0,0.0,0.0,2,2,s29,102.61125122919458,1
1030,0.0,0.0,0.0,2,2,s30,79.13068904479671,1
1031,0.0,0.0,0.0,2,2,s31,75.5024356966131,1
1032,0.0,0.0,0.0,2,2,s32,39.33106694143135,1
1033,0.0,0.0,0.0,2,2,s33,82.92662434846116,0
1034,0.0,0.0,0.0,2,2,s34,96.33985171517313,0
1035,0.0,0.0,0.0,2,2,s35,38.466514189233166,1
1036,0.0,0.0,0.0,2,2,s36,145.5269456793672,0
1037,0.0,0.0,0.0,2,2,s37,107.92377262747232,0
1038,0.0,0.0,0.0,2,2,s38,40.91299706979688,0
1039,0.0,0.0,0.0,2,2,s39,58.115022682073445,1
1040,0.0,0.0,0.0,2,2,s40,85.04768914390289,1
1041,0.0,0.0,0.0,2,2,s41,56.61663648837481,1
1042,0.0,0.0,0.0,2,2,s42,54.033519157158935,1
1043,0.0,0.0,0.0,2,2,s43,74.71861678064379,0
1044,0.0,0.0,0.0,2,2,s44,44.303366757979575,1
1045,0.0,0.0,0.0,2,2,s45,13.1672495428857,1
1046,0.0,0.0,0.0,2,2,s46,142.2650567764943,0
1047,0.0,0.0,0.0,2,2,s47,64.9154205806652,1
1048,0.0,0.0,0.0,2,2,s48,88.98147253166267,0
1049,0.0,0.0,0.0,2,2,s49,43.35667390086736,1
1050,0.0,0.0,0.0,2,2,s50,54.09601955140947,1
1051,0.0,0.0,0.0,2,2,s51,97.61884795348736,1
1052,0.0,0.0,0.0,2,2,s52,89.39550390848062,0
1053,0.0,0.0,0.0,2,2,s53,48.36837398994541,1
1054,0.0,0.0,0.0,2,2,s54,106.97926714359744,1
1055,0.0,0.0,0.0,2,2,s55,88.19014343420295,1
1056,0.0,0.0,0.0,2,2,s56,70.29455767913359,1
1057,0.0,0.0,0.0,2,2,s57,104.71152791146989,1
1058,0.0,0.0,0.0,2,2,s58,97.83023385421568,1
1059,0.0,0.0,0.0,2,2,s59,80.64201839814363,1
1060,0.0,0.0,0.0,2,2,s60,108.82484028134591,0
1061,0.0,0.0,0.0,2,2,s61,87.8609409919214,0
1062,0.0,0.0,0.0,2,2,s62,91.3310504262054,1
1063,0.0,0.0,0.0,2,2,s63,50.85703023750959,1
1064,0.0,0.0,0.0,2,2,s64,103.83983514619634,0
1065,0.0,0.0,0.0,2,2,s65,88.88439207910757,1
1066,0.0,0.0,0.0,2,2,s66,65.81534974054514,1
1067,0.0,0.0,0.0,2,2,s67,53.20163243504041,0
1068,0.0,0.0,0.0,2,2,s68,76.5489862523895,0
1069,0.0,0.0,0.0,2,2,s69,67.78284969046196,1
1070,0.0,0.0,0.0,2,2,s70,25.824409172861635,1
1071,0.0,0.0,0.0,2,2,s71,122.93646337249244,0
1072,0.0,0.0,0.0,2,2,s72,47.79730442425226,1
1073,0.0,0.0,0.0,2,2,s73,83.60733259856525,0
1074,0.0,0.0,0.0,2,2,s74,56.32212601685646,1
1075,0.0,0.0,0.0,2,2,s75,49.06720975715388,1
1076,0.0,0.0,0.0,2,2,s76,60.04927036205867,0
1077,0.0,0.0,0.0,2,2,s77,74.38918673738395,0
1078,0.0,0.0,0.0,2,2,s78,49.83139261638987,1
1079,0.0,0.0,0.0,2,2,s79,67.47841623286706,1
1080,0.0,0.0,0.0,2,2,s80,37.06322151860536,1
1081,0.0,0.0,0.0,2,2,s81,61.9953121218114,1
1082,0.0,0.0,0.0,2,2,s82,107.72320060636652,0
1083,0.0,0.0,0.0,2,2,s83,89.22304293996062,0
1084,0.0,0.0,0.0,2,2,s84,124.82132568665556,1
1085,0.0,0.0,0.0,2,2,s85,104.83192592679583,0
1086,0.0,0.0,0.0,2,2,s86,28.977395575256573,1
1087,0.0,0.0,0.0,2,2,s87,102.07627254607208,0
1088,0.0,0.0,0.0,2,2,s88,39.61216229482271,1
1089,0.0,0.0,0.0,2,2,s89,66.42814683602143,0
1090,0.0,0.0,0.0,2,2,s90,97.74263140394164,1
1091,0.0,0.0,0.0,2,2,s91,34.963204364204955,1
1092,0.0,0.0,0.0,2,2,s92,76.34335172715758,1
1093,0.0,0.0,0.0,2,2,s93,65.43033279094607,0
1094,0.0,0.0,0.0,2,2,s94,100.80070441872974,0
1095,0.0,0.0,0.0,2,2,s95,113.24914606893518,0
1096,0.0,0.0,0.0,2,2,s96,66.28406238894043,1
1097,0.0,0.0,0.0,2,2,s97,58.6084157829263,0
1098,0.0,0.0,0.0,2,2,s98,30.310834279226555,1
1099,0.0,0.0,0.0,2,2,s99,109.0369473977438,1
1100,0.0,0.0,0.0,2,3,s0,64.39379904907146,1
1101,0.0,0.0,0.0,2,3,s1,64.66453211875032,1
1102,0.0,0.0,0.0,2,3,s2,14.213737354837887,1
1103,0.0,0.0,0.0,2,3,s3,47.586174341375,1
1104,0.0,0.0,0.0,2,3,s4,22.556134346261366,1
1105,0.0,0.0,0.0,2,3,s5,81.7483249225916,0
1106,0.0,0.0,0.0,2,3,s6,26.659696839520485,1
1107,0.0,0.0,0.0,2,3,s7,22.66416667894976,1
1108,0.0,0.0,0.0,2,3,s8,57.54484042116962,0
1109,0.0,0.0,0.0,2,3,s9,97.07273689290068,1
1110,0.0,0.0,0.0,2,3,s10,66.90223894382075,1
1111,0.0,0.0,0.0,2,3,s11,82.7991107771154,0
1112,0.0,0.0,0.0,2,3,s12,74.67316256984925,1
1113,0.0,0.0,0.0,2,3,s13,42.158437980748616,1
1114,0.0,0.0,0.0,2,3,s14,18.594684215941413,1
1115,0.0,0.0,0.0,2,3,s15,26.6464210566187,1
1116,0.0,0.0,0.0,2,3,s16,142.62957185018016,1
1117,0.0,0.0,0.0,2,3,s17,46.32286024706619,1
1118,0.0,0.0,0.0,2,3,s18,22.452830412600264,1
1119,0.0,0.0,0.0,2,3,s19,102.05098000667668,0
1120,0.0,0.0,0.0,2,3,s20,69.88042813901957,1
1121,0.0,0.0,0.0,2,3,s21,124.2482054369612,0
1122,0.0,0.0,0.0,2,3,s22,73.90757192608503,1
1123,0.0,0.0,0.0,2,3,s23,102.59028671158632,0
1124,0.0,0.0,0.0,2,3,s24,35.43357374471698,1
1125,0.0,0.0,0.0,2,3,s25,40.90074862028372,1
1126,0.0,0.0,0.0,2,3,s26,66.09734381642433,1
1127,0.0,0.0,0.0,2,3,s27,68.54233672710666,1
1128,0.0,0.0,0.0,2,3,s28,62.38581721654215,1
1129,0.0,0.0,0.0,2,3,s29,102.61125122919458,1
1130,0.0,0.0,0.0,2,3,s30,79.13068904479671,1
1131,0.0,0.0,0.0,2,3,s31,75.5024356966131,1
1132,0.0,0.0,0.0,2,3,s32,39.33106694143135,1
1133,0.0,0.0,0.0,2,3,s33,82.92662434846116,0
1134,0.0,0.0,0.0,2,3,s34,96.33985171517313,0
